start,end,text,words,speaker
65.613,68.916,My happiness was at the top of your priority list.,"[{'word': 'My', 'start': np.float64(65.613), 'end': np.float64(66.314), 'score': np.float64(0.865), 'speaker': 'SPEAKER_02'}, {'word': 'happiness', 'start': np.float64(66.394), 'end': np.float64(66.915), 'score': np.float64(0.831), 'speaker': 'SPEAKER_02'}, {'word': 'was', 'start': np.float64(66.975), 'end': np.float64(67.095), 'score': np.float64(0.659), 'speaker': 'SPEAKER_02'}, {'word': 'at', 'start': np.float64(67.215), 'end': np.float64(67.275), 'score': np.float64(0.753), 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': np.float64(67.295), 'end': np.float64(67.395), 'score': np.float64(0.813), 'speaker': 'SPEAKER_02'}, {'word': 'top', 'start': np.float64(67.455), 'end': np.float64(67.715), 'score': np.float64(0.936), 'speaker': 'SPEAKER_02'}, {'word': 'of', 'start': np.float64(67.755), 'end': np.float64(67.795), 'score': np.float64(0.946), 'speaker': 'SPEAKER_02'}, {'word': 'your', 'start': np.float64(67.855), 'end': np.float64(67.996), 'score': np.float64(0.82), 'speaker': 'SPEAKER_02'}, {'word': 'priority', 'start': np.float64(68.036), 'end': np.float64(68.516), 'score': np.float64(0.815), 'speaker': 'SPEAKER_02'}, {'word': 'list.', 'start': np.float64(68.576), 'end': np.float64(68.916), 'score': np.float64(0.939), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
69.096,73.12,"Even if that meant you not making always the best decisions, you were trying.","[{'word': 'Even', 'start': np.float64(69.096), 'end': np.float64(69.257), 'score': np.float64(0.843), 'speaker': 'SPEAKER_02'}, {'word': 'if', 'start': np.float64(69.317), 'end': np.float64(69.397), 'score': np.float64(0.74), 'speaker': 'SPEAKER_02'}, {'word': 'that', 'start': np.float64(69.437), 'end': np.float64(69.597), 'score': np.float64(0.715), 'speaker': 'SPEAKER_02'}, {'word': 'meant', 'start': np.float64(69.617), 'end': np.float64(69.757), 'score': np.float64(0.706), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(69.797), 'end': np.float64(69.897), 'score': np.float64(0.96), 'speaker': 'SPEAKER_02'}, {'word': 'not', 'start': np.float64(69.957), 'end': np.float64(70.077), 'score': np.float64(0.973), 'speaker': 'SPEAKER_02'}, {'word': 'making', 'start': np.float64(70.137), 'end': np.float64(70.378), 'score': np.float64(0.848), 'speaker': 'SPEAKER_02'}, {'word': 'always', 'start': np.float64(70.438), 'end': np.float64(70.618), 'score': np.float64(0.923), 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': np.float64(70.638), 'end': np.float64(70.718), 'score': np.float64(0.831), 'speaker': 'SPEAKER_02'}, {'word': 'best', 'start': np.float64(70.758), 'end': np.float64(70.918), 'score': np.float64(0.595), 'speaker': 'SPEAKER_02'}, {'word': 'decisions,', 'start': np.float64(70.958), 'end': np.float64(71.399), 'score': np.float64(0.795), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(71.419), 'end': np.float64(71.519), 'score': np.float64(0.638), 'speaker': 'SPEAKER_02'}, {'word': 'were', 'start': np.float64(71.559), 'end': np.float64(71.679), 'score': np.float64(0.824), 'speaker': 'SPEAKER_02'}, {'word': 'trying.', 'start': np.float64(71.719), 'end': np.float64(73.12), 'score': np.float64(0.755), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
73.1,77.752," And so it allowed me to trust you and just feel like I could be fully open, fully vulnerable with you.","[{'word': 'And', 'start': np.float64(73.1), 'end': np.float64(73.301), 'score': np.float64(0.822), 'speaker': 'SPEAKER_02'}, {'word': 'so', 'start': np.float64(73.341), 'end': np.float64(73.421), 'score': np.float64(0.884), 'speaker': 'SPEAKER_02'}, {'word': 'it', 'start': np.float64(73.501), 'end': np.float64(73.561), 'score': np.float64(0.855), 'speaker': 'SPEAKER_02'}, {'word': 'allowed', 'start': np.float64(73.581), 'end': np.float64(73.862), 'score': np.float64(0.973), 'speaker': 'SPEAKER_02'}, {'word': 'me', 'start': np.float64(73.902), 'end': np.float64(73.982), 'score': np.float64(0.751), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(74.022), 'end': np.float64(74.103), 'score': np.float64(0.738), 'speaker': 'SPEAKER_02'}, {'word': 'trust', 'start': np.float64(74.163), 'end': np.float64(74.443), 'score': np.float64(0.845), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(74.484), 'end': np.float64(74.564), 'score': np.float64(0.963), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(74.604), 'end': np.float64(74.664), 'score': np.float64(0.424), 'speaker': 'SPEAKER_02'}, {'word': 'just', 'start': np.float64(74.684), 'end': np.float64(74.804), 'score': np.float64(0.725), 'speaker': 'SPEAKER_02'}, {'word': 'feel', 'start': np.float64(74.845), 'end': np.float64(74.925), 'score': np.float64(0.238), 'speaker': 'SPEAKER_02'}, {'word': 'like', 'start': np.float64(74.945), 'end': np.float64(75.045), 'score': np.float64(0.88), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(75.105), 'end': np.float64(75.145), 'score': np.float64(0.996), 'speaker': 'SPEAKER_02'}, {'word': 'could', 'start': np.float64(75.165), 'end': np.float64(75.306), 'score': np.float64(0.973), 'speaker': 'SPEAKER_02'}, {'word': 'be', 'start': np.float64(75.346), 'end': np.float64(75.446), 'score': np.float64(0.99), 'speaker': 'SPEAKER_02'}, {'word': 'fully', 'start': np.float64(75.707), 'end': np.float64(75.988), 'score': np.float64(0.928), 'speaker': 'SPEAKER_02'}, {'word': 'open,', 'start': np.float64(76.128), 'end': np.float64(76.409), 'score': np.float64(0.925), 'speaker': 'SPEAKER_02'}, {'word': 'fully', 'start': np.float64(76.469), 'end': np.float64(76.85), 'score': np.float64(0.859), 'speaker': 'SPEAKER_02'}, {'word': 'vulnerable', 'start': np.float64(76.91), 'end': np.float64(77.351), 'score': np.float64(0.853), 'speaker': 'SPEAKER_02'}, {'word': 'with', 'start': np.float64(77.391), 'end': np.float64(77.511), 'score': np.float64(0.776), 'speaker': 'SPEAKER_02'}, {'word': 'you.', 'start': np.float64(77.572), 'end': np.float64(77.752), 'score': np.float64(0.916), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
77.792,80.82,And it just made me feel like really safe with you.,"[{'word': 'And', 'start': np.float64(77.792), 'end': np.float64(77.852), 'score': np.float64(0.333), 'speaker': 'SPEAKER_02'}, {'word': 'it', 'start': np.float64(78.394), 'end': np.float64(78.434), 'score': np.float64(0.932), 'speaker': 'SPEAKER_02'}, {'word': 'just', 'start': np.float64(78.454), 'end': np.float64(78.574), 'score': np.float64(0.853), 'speaker': 'SPEAKER_02'}, {'word': 'made', 'start': np.float64(78.594), 'end': np.float64(78.715), 'score': np.float64(0.674), 'speaker': 'SPEAKER_02'}, {'word': 'me', 'start': np.float64(78.735), 'end': np.float64(78.795), 'score': np.float64(0.846), 'speaker': 'SPEAKER_02'}, {'word': 'feel', 'start': np.float64(78.835), 'end': np.float64(78.995), 'score': np.float64(0.891), 'speaker': 'SPEAKER_02'}, {'word': 'like', 'start': np.float64(79.056), 'end': np.float64(79.236), 'score': np.float64(0.754), 'speaker': 'SPEAKER_02'}, {'word': 'really', 'start': np.float64(79.497), 'end': np.float64(79.998), 'score': np.float64(0.771), 'speaker': 'SPEAKER_02'}, {'word': 'safe', 'start': np.float64(80.118), 'end': np.float64(80.399), 'score': np.float64(0.776), 'speaker': 'SPEAKER_02'}, {'word': 'with', 'start': np.float64(80.479), 'end': np.float64(80.6), 'score': np.float64(0.937), 'speaker': 'SPEAKER_02'}, {'word': 'you.', 'start': np.float64(80.64), 'end': np.float64(80.82), 'score': np.float64(0.936), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
80.84,85.793,"Yeah, and if I could answer that back, that question.","[{'word': 'Yeah,', 'start': np.float64(80.84), 'end': np.float64(82.565), 'score': np.float64(0.533), 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': np.float64(82.585), 'end': np.float64(82.645), 'score': np.float64(0.543), 'speaker': 'SPEAKER_01'}, {'word': 'if', 'start': np.float64(82.685), 'end': np.float64(82.745), 'score': np.float64(0.998), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(82.805), 'end': np.float64(82.865), 'score': np.float64(0.837), 'speaker': 'SPEAKER_01'}, {'word': 'could', 'start': np.float64(82.885), 'end': np.float64(83.026), 'score': np.float64(0.612), 'speaker': 'SPEAKER_01'}, {'word': 'answer', 'start': np.float64(83.126), 'end': np.float64(83.327), 'score': np.float64(0.908), 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': np.float64(83.367), 'end': np.float64(83.547), 'score': np.float64(0.76), 'speaker': 'SPEAKER_01'}, {'word': 'back,', 'start': np.float64(83.587), 'end': np.float64(84.089), 'score': np.float64(0.629), 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': np.float64(84.129), 'end': np.float64(84.249), 'score': np.float64(0.915), 'speaker': 'SPEAKER_01'}, {'word': 'question.', 'start': np.float64(84.309), 'end': np.float64(85.793), 'score': np.float64(0.943), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
86.38,93.828," So when I was your mother and you were, I'm gonna say, under 18, okay, I felt so responsible for you.","[{'word': 'So', 'start': np.float64(86.38), 'end': np.float64(86.58), 'score': np.float64(0.616), 'speaker': 'SPEAKER_01'}, {'word': 'when', 'start': np.float64(86.62), 'end': np.float64(86.74), 'score': np.float64(0.85), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(86.8), 'end': np.float64(86.841), 'score': np.float64(0.998), 'speaker': 'SPEAKER_01'}, {'word': 'was', 'start': np.float64(86.881), 'end': np.float64(86.981), 'score': np.float64(0.879), 'speaker': 'SPEAKER_01'}, {'word': 'your', 'start': np.float64(87.021), 'end': np.float64(87.161), 'score': np.float64(0.935), 'speaker': 'SPEAKER_01'}, {'word': 'mother', 'start': np.float64(87.201), 'end': np.float64(87.481), 'score': np.float64(0.825), 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': np.float64(87.601), 'end': np.float64(87.681), 'score': np.float64(0.753), 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': np.float64(87.742), 'end': np.float64(87.882), 'score': np.float64(0.975), 'speaker': 'SPEAKER_01'}, {'word': 'were,', 'start': np.float64(87.942), 'end': np.float64(88.142), 'score': np.float64(0.739), 'speaker': 'SPEAKER_01'}, {'word': ""I'm"", 'start': np.float64(88.162), 'end': np.float64(88.222), 'score': np.float64(0.333), 'speaker': 'SPEAKER_01'}, {'word': 'gonna', 'start': np.float64(88.642), 'end': np.float64(88.803), 'score': np.float64(0.331), 'speaker': 'SPEAKER_01'}, {'word': 'say,', 'start': np.float64(88.843), 'end': np.float64(89.023), 'score': np.float64(0.949), 'speaker': 'SPEAKER_01'}, {'word': 'under', 'start': np.float64(89.263), 'end': np.float64(89.483), 'score': np.float64(0.917), 'speaker': 'SPEAKER_01'}, {'word': '18,', 'start': np.float64(89.543), 'end': np.float64(90.004), 'score': np.float64(0.866), 'speaker': 'SPEAKER_01'}, {'word': 'okay,', 'start': np.float64(90.044), 'end': np.float64(90.725), 'score': np.float64(0.7), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(91.225), 'end': np.float64(91.285), 'score': np.float64(0.957), 'speaker': 'SPEAKER_01'}, {'word': 'felt', 'start': np.float64(91.345), 'end': np.float64(91.506), 'score': np.float64(0.985), 'speaker': 'SPEAKER_01'}, {'word': 'so', 'start': np.float64(91.566), 'end': np.float64(91.706), 'score': np.float64(0.998), 'speaker': 'SPEAKER_01'}, {'word': 'responsible', 'start': np.float64(91.746), 'end': np.float64(92.567), 'score': np.float64(0.75), 'speaker': 'SPEAKER_01'}, {'word': 'for', 'start': np.float64(92.607), 'end': np.float64(93.548), 'score': np.float64(0.978), 'speaker': 'SPEAKER_01'}, {'word': 'you.', 'start': np.float64(93.588), 'end': np.float64(93.828), 'score': np.float64(0.937), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
93.928,96.771,"Like, this is a human life that I'm responsible for.","[{'word': 'Like,', 'start': np.float64(93.928), 'end': np.float64(94.149), 'score': np.float64(0.976), 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': np.float64(94.549), 'end': np.float64(94.689), 'score': np.float64(0.848), 'speaker': 'SPEAKER_01'}, {'word': 'is', 'start': np.float64(94.769), 'end': np.float64(94.829), 'score': np.float64(0.776), 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': np.float64(94.889), 'end': np.float64(94.909), 'score': np.float64(0.313), 'speaker': 'SPEAKER_01'}, {'word': 'human', 'start': np.float64(94.989), 'end': np.float64(95.31), 'score': np.float64(0.899), 'speaker': 'SPEAKER_01'}, {'word': 'life', 'start': np.float64(95.37), 'end': np.float64(95.57), 'score': np.float64(0.876), 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': np.float64(95.61), 'end': np.float64(95.71), 'score': np.float64(0.936), 'speaker': 'SPEAKER_01'}, {'word': ""I'm"", 'start': np.float64(95.75), 'end': np.float64(95.87), 'score': np.float64(0.885), 'speaker': 'SPEAKER_01'}, {'word': 'responsible', 'start': np.float64(95.91), 'end': np.float64(96.471), 'score': np.float64(0.845), 'speaker': 'SPEAKER_01'}, {'word': 'for.', 'start': np.float64(96.531), 'end': np.float64(96.771), 'score': np.float64(0.931), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
96.832,101.276,And I was so on edge about that.,"[{'word': 'And', 'start': np.float64(96.832), 'end': np.float64(98.313), 'score': np.float64(0.483), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(98.333), 'end': np.float64(98.353), 'score': np.float64(0.999), 'speaker': 'SPEAKER_01'}, {'word': 'was', 'start': np.float64(99.394), 'end': np.float64(99.494), 'score': np.float64(0.983), 'speaker': 'SPEAKER_01'}, {'word': 'so', 'start': np.float64(99.615), 'end': np.float64(99.895), 'score': np.float64(0.907), 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': np.float64(99.915), 'end': np.float64(100.255), 'score': np.float64(0.778), 'speaker': 'SPEAKER_01'}, {'word': 'edge', 'start': np.float64(100.315), 'end': np.float64(100.656), 'score': np.float64(0.805), 'speaker': 'SPEAKER_01'}, {'word': 'about', 'start': np.float64(100.736), 'end': np.float64(100.936), 'score': np.float64(0.985), 'speaker': 'SPEAKER_01'}, {'word': 'that.', 'start': np.float64(100.996), 'end': np.float64(101.276), 'score': np.float64(0.962), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
101.737,103.199,I felt so anxious about it.,"[{'word': 'I', 'start': np.float64(101.737), 'end': np.float64(101.797), 'score': np.float64(0.983), 'speaker': 'SPEAKER_01'}, {'word': 'felt', 'start': np.float64(101.837), 'end': np.float64(101.997), 'score': np.float64(0.857), 'speaker': 'SPEAKER_01'}, {'word': 'so', 'start': np.float64(102.037), 'end': np.float64(102.157), 'score': np.float64(0.608), 'speaker': 'SPEAKER_01'}, {'word': 'anxious', 'start': np.float64(102.338), 'end': np.float64(102.678), 'score': np.float64(0.764), 'speaker': 'SPEAKER_01'}, {'word': 'about', 'start': np.float64(102.758), 'end': np.float64(103.038), 'score': np.float64(0.81), 'speaker': 'SPEAKER_01'}, {'word': 'it.', 'start': np.float64(103.138), 'end': np.float64(103.199), 'score': np.float64(0.997), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
103.259,104.48,"Like, am I doing the right thing?","[{'word': 'Like,', 'start': np.float64(103.259), 'end': np.float64(103.439), 'score': np.float64(0.871), 'speaker': 'SPEAKER_01'}, {'word': 'am', 'start': np.float64(103.479), 'end': np.float64(103.539), 'score': np.float64(0.526), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(103.619), 'end': np.float64(103.679), 'score': np.float64(0.976), 'speaker': 'SPEAKER_01'}, {'word': 'doing', 'start': np.float64(103.739), 'end': np.float64(103.919), 'score': np.float64(0.805), 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': np.float64(103.959), 'end': np.float64(104.039), 'score': np.float64(0.825), 'speaker': 'SPEAKER_01'}, {'word': 'right', 'start': np.float64(104.079), 'end': np.float64(104.22), 'score': np.float64(0.736), 'speaker': 'SPEAKER_01'}, {'word': 'thing?', 'start': np.float64(104.3), 'end': np.float64(104.48), 'score': np.float64(0.958), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
104.5,107.663,And so I was constantly trying to fix things and do things.,"[{'word': 'And', 'start': np.float64(104.5), 'end': np.float64(104.56), 'score': np.float64(0.99), 'speaker': 'SPEAKER_01'}, {'word': 'so', 'start': np.float64(104.58), 'end': np.float64(104.68), 'score': np.float64(0.707), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(104.72), 'end': np.float64(104.76), 'score': np.float64(0.869), 'speaker': 'SPEAKER_01'}, {'word': 'was', 'start': np.float64(104.8), 'end': np.float64(104.88), 'score': np.float64(0.841), 'speaker': 'SPEAKER_01'}, {'word': 'constantly', 'start': np.float64(104.96), 'end': np.float64(105.601), 'score': np.float64(0.775), 'speaker': 'SPEAKER_01'}, {'word': 'trying', 'start': np.float64(105.641), 'end': np.float64(106.202), 'score': np.float64(0.882), 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': np.float64(106.222), 'end': np.float64(106.282), 'score': np.float64(0.749), 'speaker': 'SPEAKER_01'}, {'word': 'fix', 'start': np.float64(106.362), 'end': np.float64(106.562), 'score': np.float64(0.984), 'speaker': 'SPEAKER_01'}, {'word': 'things', 'start': np.float64(106.622), 'end': np.float64(107.083), 'score': np.float64(0.748), 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': np.float64(107.163), 'end': np.float64(107.243), 'score': np.float64(0.88), 'speaker': 'SPEAKER_01'}, {'word': 'do', 'start': np.float64(107.403), 'end': np.float64(107.443), 'score': np.float64(0.006), 'speaker': 'SPEAKER_01'}, {'word': 'things.', 'start': np.float64(107.463), 'end': np.float64(107.663), 'score': np.float64(0.967), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
108.264,116.353,"And I felt like I couldn't share a lot of that with you because I just had to put on this mother facade, you know, I'm your mother.","[{'word': 'And', 'start': np.float64(108.264), 'end': np.float64(108.404), 'score': np.float64(0.882), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(108.504), 'end': np.float64(108.564), 'score': np.float64(0.913), 'speaker': 'SPEAKER_01'}, {'word': 'felt', 'start': np.float64(108.604), 'end': np.float64(108.725), 'score': np.float64(0.975), 'speaker': 'SPEAKER_01'}, {'word': 'like', 'start': np.float64(108.765), 'end': np.float64(108.865), 'score': np.float64(0.984), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(108.905), 'end': np.float64(108.925), 'score': np.float64(0.989), 'speaker': 'SPEAKER_01'}, {'word': ""couldn't"", 'start': np.float64(108.985), 'end': np.float64(109.225), 'score': np.float64(0.824), 'speaker': 'SPEAKER_01'}, {'word': 'share', 'start': np.float64(109.485), 'end': np.float64(109.746), 'score': np.float64(0.738), 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': np.float64(109.786), 'end': np.float64(109.806), 'score': np.float64(0.985), 'speaker': 'SPEAKER_01'}, {'word': 'lot', 'start': np.float64(109.866), 'end': np.float64(109.986), 'score': np.float64(0.935), 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': np.float64(110.026), 'end': np.float64(110.066), 'score': np.float64(0.972), 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': np.float64(110.106), 'end': np.float64(110.246), 'score': np.float64(0.763), 'speaker': 'SPEAKER_01'}, {'word': 'with', 'start': np.float64(110.286), 'end': np.float64(110.426), 'score': np.float64(0.791), 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': np.float64(110.507), 'end': np.float64(110.787), 'score': np.float64(0.749), 'speaker': 'SPEAKER_01'}, {'word': 'because', 'start': np.float64(110.967), 'end': np.float64(111.187), 'score': np.float64(0.804), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(111.207), 'end': np.float64(111.287), 'score': np.float64(0.577), 'speaker': 'SPEAKER_01'}, {'word': 'just', 'start': np.float64(111.348), 'end': np.float64(111.448), 'score': np.float64(0.798), 'speaker': 'SPEAKER_01'}, {'word': 'had', 'start': np.float64(111.488), 'end': np.float64(111.588), 'score': np.float64(0.813), 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': np.float64(111.608), 'end': np.float64(111.648), 'score': np.float64(0.179), 'speaker': 'SPEAKER_01'}, {'word': 'put', 'start': np.float64(111.688), 'end': np.float64(111.788), 'score': np.float64(0.894), 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': np.float64(111.848), 'end': np.float64(111.908), 'score': np.float64(0.966), 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': np.float64(111.948), 'end': np.float64(112.088), 'score': np.float64(0.857), 'speaker': 'SPEAKER_01'}, {'word': 'mother', 'start': np.float64(112.208), 'end': np.float64(112.549), 'score': np.float64(0.869), 'speaker': 'SPEAKER_01'}, {'word': 'facade,', 'start': np.float64(112.589), 'end': np.float64(113.75), 'score': np.float64(0.853), 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': np.float64(113.77), 'end': np.float64(113.85), 'score': np.float64(0.983), 'speaker': 'SPEAKER_01'}, {'word': 'know,', 'start': np.float64(113.89), 'end': np.float64(114.071), 'score': np.float64(0.96), 'speaker': 'SPEAKER_01'}, {'word': ""I'm"", 'start': np.float64(114.151), 'end': np.float64(114.251), 'score': np.float64(0.967), 'speaker': 'SPEAKER_01'}, {'word': 'your', 'start': np.float64(114.291), 'end': np.float64(114.411), 'score': np.float64(0.834), 'speaker': 'SPEAKER_01'}, {'word': 'mother.', 'start': np.float64(114.431), 'end': np.float64(116.353), 'score': np.float64(0.767), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
116.333,126.608," got into college, and especially out of college, and started making your own way in the world, I just felt this huge release of responsibility.","[{'word': 'got', 'start': np.float64(116.333), 'end': np.float64(117.014), 'score': np.float64(0.873), 'speaker': 'SPEAKER_01'}, {'word': 'into', 'start': np.float64(117.074), 'end': np.float64(117.234), 'score': np.float64(0.892), 'speaker': 'SPEAKER_01'}, {'word': 'college,', 'start': np.float64(117.314), 'end': np.float64(117.915), 'score': np.float64(0.836), 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': np.float64(117.975), 'end': np.float64(118.055), 'score': np.float64(0.914), 'speaker': 'SPEAKER_01'}, {'word': 'especially', 'start': np.float64(118.116), 'end': np.float64(118.576), 'score': np.float64(0.956), 'speaker': 'SPEAKER_01'}, {'word': 'out', 'start': np.float64(118.616), 'end': np.float64(119.037), 'score': np.float64(0.825), 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': np.float64(119.097), 'end': np.float64(119.137), 'score': np.float64(0.998), 'speaker': 'SPEAKER_01'}, {'word': 'college,', 'start': np.float64(119.237), 'end': np.float64(119.778), 'score': np.float64(0.948), 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': np.float64(120.439), 'end': np.float64(120.519), 'score': np.float64(0.698), 'speaker': 'SPEAKER_01'}, {'word': 'started', 'start': np.float64(120.559), 'end': np.float64(120.819), 'score': np.float64(0.447), 'speaker': 'SPEAKER_01'}, {'word': 'making', 'start': np.float64(120.92), 'end': np.float64(121.2), 'score': np.float64(0.942), 'speaker': 'SPEAKER_01'}, {'word': 'your', 'start': np.float64(121.24), 'end': np.float64(121.36), 'score': np.float64(0.942), 'speaker': 'SPEAKER_01'}, {'word': 'own', 'start': np.float64(121.4), 'end': np.float64(121.5), 'score': np.float64(0.792), 'speaker': 'SPEAKER_01'}, {'word': 'way', 'start': np.float64(121.54), 'end': np.float64(121.661), 'score': np.float64(0.669), 'speaker': 'SPEAKER_01'}, {'word': 'in', 'start': np.float64(121.701), 'end': np.float64(121.761), 'score': np.float64(0.746), 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': np.float64(121.801), 'end': np.float64(121.881), 'score': np.float64(0.834), 'speaker': 'SPEAKER_01'}, {'word': 'world,', 'start': np.float64(121.921), 'end': np.float64(122.181), 'score': np.float64(0.794), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(122.201), 'end': np.float64(122.221), 'score': np.float64(1.0), 'speaker': 'SPEAKER_01'}, {'word': 'just', 'start': np.float64(122.602), 'end': np.float64(122.742), 'score': np.float64(0.663), 'speaker': 'SPEAKER_01'}, {'word': 'felt', 'start': np.float64(122.782), 'end': np.float64(122.963), 'score': np.float64(0.959), 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': np.float64(123.003), 'end': np.float64(123.143), 'score': np.float64(0.706), 'speaker': 'SPEAKER_01'}, {'word': 'huge', 'start': np.float64(123.363), 'end': np.float64(123.944), 'score': np.float64(0.78), 'speaker': 'SPEAKER_01'}, {'word': 'release', 'start': np.float64(124.224), 'end': np.float64(124.645), 'score': np.float64(0.897), 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': np.float64(125.486), 'end': np.float64(125.546), 'score': np.float64(0.979), 'speaker': 'SPEAKER_01'}, {'word': 'responsibility.', 'start': np.float64(125.606), 'end': np.float64(126.608), 'score': np.float64(0.802), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
